x_gvalue,y_gvalue,z_gvalue,time
0.028747666092401498,0.0036258451324541132,0.0032224779988567166,0.00049904339390921819
0.33066522984521296,0.0061154052806868583,0.01335490817448905,0.005969212461636419
0.54166997326199084,0.019550433658231094,0.011710646237138127,0.010024661486576669
0.7797042062401941,0.0033311678283408129,0.0085511692648164161,0.015631133697956635
0.91182462688962818,0.01863979302880087,0.01220678737951222,0.020016743978754529
0.997251579415662,0.0041917541438272754,0.017462502091620726,0.026010732803970555
0.99129249103076555,0.013002575761545794,0.0023214621737907446,0.030694628390209387
0.90468395850450511,0.014646373058520377,0.011820669869992558,0.035968766573505888
0.75791316762936012,0.017367597066261481,0.011345214988306046,0.04066484523723185
0.5579987642796248,0.0091802222335505626,0.0028476823035779096,0.045526146614720341
0.28602357664994904,0.017236945982373644,0.0069630163156337655,0.050890440720144821
0.042332870425750631,0.013825024440720091,0.0093608318102358749,0.055286888645870703
-0.23556436750212956,0.0063474430266978145,0.001076092733305405,0.060267223575674753
-0.49791473622371318,0.012643509274708236,0.013857167569943847,0.065173671115339366
-0.74215534690868623,0.016201492720899931,0.0091611539721172287,0.070967442294263799
-0.87311104970424502,0.0077738728731126683,0.019724806235342379,0.075061021787823673
-0.97761481650356696,0.0072376058947104041,0.0016701936340512936,0.080371455341746501
-0.99318107136624845,0.015716053684007435,0.0093794204650909981,0.085546321265636729
-0.92030870659424613,0.0030574376926544898,0.012094128545909039,0.090826083021365481
-0.76384491141510591,0.0064019790805418201,0.018765062669512996,0.09603645534461272
-0.5741318650816426,0.011832813457085542,0.01133909767859337,0.10065444781937177
-0.33898173280941474,0.010530920115136923,0.0053151880280691314,0.10552901554064946
-0.047631127278156098,0.011752207880012071,0.015750831674643945,0.11084184782530124
0.23118397364950891,0.0054712035602975332,0.0038782875188371935,0.1158031378699257
0.48500181876510851,0.0083750004311534936,0.017684613526642804,0.12061353271151506
0.70681543483387166,0.014886552943944593,0.019435624876442684,0.1254473285518371
0.86120056718586357,0.0035158217466667806,5.2516658919310455e-05,0.13012529872761103
0.98332659468743167,0.004728080993505572,0.0023292490426343004,0.13575007387838089
1.0060587831800685,0.0052117728404270491,0.0079003772783134713,0.14047378241926517
0.94414176489111379,0.0018383592782596869,0.01148529442974988,0.14581000932707458
0.83479523049183812,0.0044637318134515261,0.010555961666497193,0.15024550784616025
0.6443502886103406,0.01127486270531119,0.019919686325891216,0.15530603563406886
0.3970007609558891,0.010563053521528446,0.018547905072508152,0.16036324707751035
0.11740508623996251,0.010019635129775196,0.0152075896138761,0.16553658162988349
-0.13413036169781931,0.0030418394202975942,0.0085308719405657926,0.17015873528576034
-0.41756016849566763,0.0092391729496109527,0.0054772635909023371,0.17534330562356587
-0.64664774406932379,0.0075565141713333193,0.0015451161151019898,0.18021645910576486
-0.84653166245105671,0.011895194822252706,0.0065119727198697649,0.18576248695366232
-0.95376369076823009,0.0060328321465760951,0.016658210286552746,0.19037782259420863
-0.99514211059211732,0.0077402703767051077,0.018927668700962557,0.19533608427559482
-0.94862795472208372,0.015176548686549446,0.01047476375716172,0.20087470443530103
-0.82271931693919198,0.0077690192368355818,0.0044679712537491808,0.20598918348323347
-0.64576084418253654,0.0077824313265563872,0.019458506093707331,0.21096244803907205
-0.40329689275998137,0.017884940860357624,0.010032930999302865,0.21602116321828563
-0.1416745331900075,0.0035730559364998914,0.012122082911862751,0.22089537878146506
0.099710034725679741,0.0046294502295517884,0.0042858637697293896,0.22518265357318659
0.41225855308592452,0.0049811094469481045,0.011618053949152664,0.23085080062191154
0.61545305554846486,0.0036413062511222471,0.016005597945380437,0.23520525716037463
0.81776871136404039,0.0039885048108020986,0.0036279601772596926,0.24030765685320066
0.95282501189649638,0.018833921521121136,0.014312653460768633,0.24551145023537405
0.99994572892586775,0.0072116960837767061,0.019598218226994573,0.25034618287795501
0.97665702249978925,0.019370503791877103,0.01831414541450525,0.25590517770414062
0.86874550830220765,0.015065942400401466,0.010093499236259358,0.26061207101739153
0.71097565543328778,0.012754847508824938,0.0079238644537339524,0.26544069253768315
0.49189311763698995,0.01048978634516682,0.0072942331003591201,0.27035744215881508
0.21658737616909507,0.018181070838500835,0.0026593425796360261,0.27547488343120058
-0.07248359703715497,0.01547413855447056,0.0073527403507639951,0.28072033810095898
-0.33814058931831947,0.019365502019758295,0.0008035200523482522,0.28554642010801257
-0.58569376826690511,0.013766043282096699,0.0081893045719874432,0.29060293045858043
-0.80231139559413434,0.017849172846119463,0.016716321411592447,0.29602227466246611
-0.92730787965618633,0.0047285965773547246,0.010318860825074454,0.30072372738381442
-0.98709769995300645,0.014363334004960921,0.0067056279888959769,0.305424372869809
-0.97481328903759279,0.0083100141545147041,0.0045963494650845729,0.31086300997197697
-0.87866522885047516,0.012242601667696352,0.017320628512034076,0.31609429312585707
-0.70770460142582003,0.0067985852333769968,0.0086879402002806652,0.32115564919660328
-0.49822603715334091,0.00057703638199788857,0.0065451183168733244,0.32586405694438564
-0.22176126315184355,0.0074533914781831625,0.0015221465386498689,0.33114972219898237
0.025856775052564247,0.015508763912481176,0.0080286125041574823,0.33553150118456754
0.29299652925187863,0.018946386341754971,0.013544409622469649,0.3403105890575871
