x_gvalue,y_gvalue,z_gvalue,time
0.027904441746845164,0.014186551075355188,0.0062420962806482043,0.00063829731003791734
0.24468338190366595,0.0084590703829693047,0.019062871426127802,0.0056723076876607631
0.42251851268764007,0.015559552254725084,0.010518282783325745,0.010012860751918243
0.64227748507617199,0.018280814646323182,0.017982973600401134,0.015814873348342851
0.78892298516857562,0.014042655146030581,0.0105662073840792,0.020750700488170654
0.8929146437081541,0.0010532101191098996,0.019884544084188299,0.025433354036276494
0.965564940246601,0.0093145261241163128,0.0024856014811637374,0.030067632020765393
1.0082938387023166,0.011419406020880804,0.004184065874905012,0.035917554427018612
0.99480600456779167,0.013368555001767334,0.011330504693358591,0.040090653896520584
0.92544678066267949,0.0192258716403505,0.0069119799459798313,0.04560274820511339
0.81273167122069701,0.0066453740912512946,0.0065806268929137386,0.050663253584507281
0.65951165051426919,0.00061870002808054551,0.0089796367768175053,0.055991408191644138
0.50318258320409803,0.01956262948751138,0.013656264546965509,0.06041156665325103
0.29373805902307759,0.0088479924915007072,0.015342432953748477,0.065754860301825341
0.10812455426064213,0.0057901310362932492,0.0012539297967961559,0.070142428680839655
-0.11698033690498938,0.01302249526799242,0.015093135307156875,0.075347126277731061
-0.3425094041074524,0.0026203378169277892,0.0080646698312990088,0.080689760754244388
-0.52131830998244677,0.011003178122097876,0.010133080716046804,0.085116560665419935
-0.69015514188776883,0.018896702162760286,0.0034500310330006067,0.090325805097192735
-0.84184785210696034,0.012900831907114208,0.016841737541315679,0.095553030536356484
-0.9254719194509099,0.0021807840994509387,0.0060058778375268185,0.10033337239888243
-0.97873224078102516,0.0042505676325227636,0.0087672192542040724,0.10521444300108197
-0.99605542104425326,0.002026530097247352,0.012539723240346065,0.1106734251684575
-0.95482446293626544,0.0042866726325312297,0.011496170392630315,0.11556554170111923
-0.87820663844805158,0.010083058239934115,0.00057107190244096498,0.12013031194242869
-0.75107623149463909,0.0062583307679966518,0.0059581579896381088,0.12523357832142382
-0.5644836686662742,0.006269042659782076,0.014608668642153039,0.13084331060393858
-0.37666978473695656,0.007977248788038396,0.0058695959562938471,0.13587329865243072
-0.20686155333791093,0.0021162419352281736,0.0053506694592184668,0.14011882682165966
0.04571304141208677,9.564596918723023e-06,0.014046624440518383,0.1458459810937669
0.26738142755422389,0.0034687822848632989,0.0025592960144181997,0.15095341452268152
0.43814935806672584,0.0016592371379472426,0.019954015316242985,0.15528777652737608
0.63569805914415967,0.01996154024464996,0.0032591081602231765,0.16063486574898758
0.77095983755500852,0.0051408342250225704,0.018159070104432337,0.16513890165490369
0.90096847522047452,0.0043347825907345183,0.001351541054390999,0.17076337334860603
0.97730671561739046,0.01865868555293166,0.016522958616861153,0.17532828362323616
1.0006475668491746,0.01658591579717969,0.018289724140172634,0.18055381104298526
0.98086534587266139,0.0078867574281606626,0.001895910917075454,0.18594019453419927
0.92283523885458518,0.010243469371445159,0.0098729879217861125,0.19059698132826813
0.81584025338825295,0.004920347119956394,0.016037120303027997,0.19549537187158586
0.68366074417013245,0.017069861622041629,0.0072300629643486224,0.20031109563443056
0.49358346914120671,0.011389886970144626,0.002893203087823093,0.20550965994061274
0.28436190541976503,0.0072759715369675564,0.0021043681656090938,0.21097597004438146
0.095334001923753964,0.0086861504231940407,0.005653247387174958,0.21530115567996297
-0.13904380169687441,0.0181169405244734,0.0074805193468445051,0.22063691053345741
-0.35614437893908701,0.010592140857122782,0.0075206718585569023,0.22587841792363578
-0.54890657284619415,0.018373092085109479,0.015150539173298547,0.23086296215797369
-0.70314359036474283,0.011656671293101693,0.00025965800491258408,0.23551949499010982
-0.85137685764440985,0.0099126873647590978,0.016114162226417074,0.2409572537615095
-0.94104892862870404,0.0015311670645266461,0.0031494297591280751,0.24566646292107983
-0.98553902081834888,0.01964083626950576,0.001087248888725163,0.25015106546589616
-0.98435496404497214,0.0077904601621767511,0.018041680877818978,0.25612393932005556
-0.95506868358272412,0.0071141036825209227,0.0012498948327814951,0.26038113881115565
-0.86186349434083798,0.00080403803380288299,0.0060405458943777043,0.26586827209254438
-0.73712742113051699,0.019785374716776733,0.0067908648762858119,0.27056498439069421
-0.58763271432605479,0.017496001675509961,0.018937571783390318,0.27526288159930035
-0.37821433542237259,0.004752471544347949,6.8760724874554762e-05,0.28069629960568887
-0.19877425634316176,0.011545563037149632,0.012559616531507063,0.2852189141321686
0.061073556571293569,0.0020243565774648877,0.015996283930732155,0.29110574252444132
0.24884888245799888,0.009335066959934208,0.00053819124072019382,0.29548564902158414
0.47077953811689149,0.0031056324526027978,0.00042305796488647965,0.30111943890098208
0.62529786906449947,0.011175367052689966,0.012635112765102253,0.30522041092468427
0.79995894967302328,0.019052739718818861,0.0068457407499941184,0.31086468033997572
0.90378927874744996,0.015700640235685358,0.019382079777984177,0.31542352122212619
0.97968173467849795,0.0074267747464933339,0.007141011200927634,0.32057801426524812
1.0085947153808177,0.011800594825181601,0.015996041731807232,0.32569441195968379
0.98330828401750137,0.01985752160010348,0.012849710619052086,0.3303555871311602
0.92782645200988245,0.013737110232571809,0.001923169916770191,0.33548948889701963
0.81931860182418625,6.7192307004275696e-05,0.015658684434296369,0.34046962128358471
0.67759723520216042,7.6075994646953579e-05,0.0076463636411351673,0.34537894736692765
0.48394250595928434,0.0086520191992664492,0.0097836238470991373,0.35091680524019475
0.29799875271845888,0.017980171682809121,0.010601691643081643,0.35538389974972312
0.086872421415160411,0.010009996364079517,0.013413971973719232,0.36045809712546634
-0.1218591751529326,0.01978040180914294,0.00042884539086571302,0.36534233991117349
-0.34975340578861336,0.001081791889390451,0.013637784728583256,0.37077830077959151
-0.53276391050521743,0.011563786745621167,0.016719579780311963,0.37533375045394946
-0.69145679573446217,0.016666677915164473,0.017003802059772626,0.38021523763063536
-0.83332174949333104,0.011749859959716497,0.01896212231820342,0.38531470417162861
-0.93790956487197208,0.015147431832995852,0.013224518137532504,0.3908890971796089
-0.98568813816489875,0.0069347403968336493,0.0021006404662394364,0.39549558318516204
-0.99362373310149643,0.016694837809207524,0.0095403559116876632,0.40080573489611004
-0.95014383376398082,0.017664086381046194,0.0038839980772936889,0.40538758109018458
-0.8541012645673598,0.0039838936131732193,0.0051576718246966018,0.4109112253667464
-0.7155162359263284,0.0044818262676601228,0.0063187590529612094,0.41620267491240737
-0.57938659857777675,0.01436581455584513,0.019593564743796549,0.42037678212022134
-0.37702113089456479,0.013677451216136812,0.0092889743273670833,0.4257735960818152
-0.17717312312070876,0.015917900564321266,0.0055072219827828547,0.43046634769147757
0.046160853068744775,0.014664104220883758,0.014458411750155227,0.43584614386562798
0.28166726284938542,0.014617561985200788,0.0052584268880030254,0.44114632780081048
0.47007219217499829,0.010144818249215362,0.018806967914669782,0.44603797139629353
0.650124290064093,0.0065580415193568367,0.013595002836808676,0.45090224626803022
0.79932728431423705,0.0042716971893077575,0.010784886729184992,0.45591604818762588
0.90973117746935961,0.0032712745992096569,0.0087818687518615365,0.46068277693467319
0.97413173656696328,0.018776833471417276,0.010332751981476073,0.46560323237257834
1.0031861359194754,0.0037487361366868944,0.017672556183965973,0.4710577491151865
0.98214209407939324,0.013561526348380211,0.011117080405124397,0.47612995242989264
0.91169898569004859,0.0091220051570714573,0.0092915706709621598,0.48079805907206036
0.8062060726360587,0.0038410232553143129,0.0045314167520571162,0.48586454178502231
0.65091193200295894,0.011460782353320889,0.0059094317643818787,0.49100080568509868
0.47992045304982023,0.018102797944114967,0.0067729173849204495,0.49588612916196423
0.28984820571701908,0.018401563480090918,0.018912820526924678,0.5005674076466915
0.057968899727287991,0.0014546398593122279,0.0087299881619299045,0.50607626143085349
-0.13084578443844336,0.014691662046710302,0.018792203567191454,0.5103403540165643
-0.36466480455520783,0.018487362549898533,0.019452800577382242,0.51588662880377389
-0.5376639463636429,0.010729867185228874,0.0067598722250865719,0.52047441654218418
-0.71092571422502981,0.014670477659742711,0.001228328372123162,0.52549399441327682
-0.83243491466820563,0.00065002121532746319,0.0074773188826893254,0.53032224790578864
-0.93593324383226462,0.0096367392727425942,0.0023733334300881071,0.53553581078323265
-0.98736184407318184,0.012306116178888602,0.01688495493647869,0.54094867106051692
-0.98956744143055719,0.0073398567588416515,0.0083748845583038172,0.54593195269734884
-0.9425218758857381,0.00071559731715450828,0.0015373561950979343,0.55070245275992213
-0.84753279837159878,0.0083403107549332046,0.010364061122187518,0.55612360868571997
-0.72970751645538734,0.011641634930394424,0.012414957168212075,0.56064565119586807
-0.56740983549691726,0.017474281679758539,0.016793159395279474,0.56555458085954169
-0.37474682420159383,0.01905961363907327,0.012404697160399379,0.57077166368973908
-0.14562329233179908,0.0025615417314698253,0.012654039168000855,0.57614669716072342
0.072632519147961636,0.0086244059722170602,0.010549785481667164,0.58122643224992354
0.27840383153562998,0.017513634118866847,0.015875071606767609,0.58605645916328653
0.45781908376267672,0.0065246006136669291,0.0099452397600635224,0.59044852172936901
0.63733732658500197,0.0082189185605866209,0.013831796898990764,0.5954379178089394
0.78994956988728737,0.016838697814858986,0.0093731591966384736,0.60040251971532033
0.91003002118255127,0.011230680118167451,0.017954883776238283,0.6058973096610637
0.98129409124557987,0.0031435673142136602,0.016815896053090213,0.6105361554567289
1.0058324273872725,0.019372442637063791,0.0087446721762161773,0.61533647404324276
0.98484366581133254,0.0090445078162165477,0.015227465579747251,0.62111307519888359
0.92075954333084498,0.015045797066086769,0.0010627184590107296,0.62560206088457027
0.80799162715644612,0.019199370143872293,0.0088038128897487862,0.63085407310334818
0.64214718284403716,0.015821466162506244,0.013333187212550857,0.63612468052092919
0.48910682072561168,0.0134227613468458,0.0065059564866875854,0.64045779830697369
0.26541608424943419,0.0081779442687064611,0.0041392861594711896,0.64602478575178646
0.045453950725526188,0.014735573712327987,0.010862648798683356,0.6511419446047868
-0.14712590247017646,0.0085012711318000651,0.010310071952224487,0.65565105846900373
-0.36675224009185087,0.0018435094745268543,0.0036610203246167572,0.66104682181417218
-0.56254934598537021,0.0010625927338176067,0.0037038150669089155,0.66606039109649051
-0.71162013456577144,0.0054824258187809475,0.015088132495158588,0.67065196316149722
-0.85505184714441218,0.008471594386558666,0.016639163334940973,0.67591123209653792
-0.94606225913426478,0.00068454930677582123,0.017646075929246649,0.68119783450047355
-0.98593179392465224,0.014378853491066892,0.01832426446250722,0.68574595237556302
-0.98842667710199483,0.01509362429494601,0.019761064627585673,0.69093846500170364
-0.93581001708035594,0.012733097628258121,0.016764282291459019,0.69619746813258154
-0.86090638252948093,0.01248292268964653,0.00091003235720695799,0.70053491674902368
-0.71797466793024622,0.01680398486018457,0.013385754142357638,0.7059458357888152
-0.54260800807027476,0.011939333940785835,0.009472494936217251,0.7113138207843297
-0.36815402028719596,0.00080826543281866,0.013555661419622439,0.71591168759959178
-0.15216562948168674,0.0039599524742176869,0.0013625855397477516,0.72093304759803234
0.043061426785381038,0.017191027105264062,0.01783587559973579,0.72553361694243912
0.27334135212976418,0.010987026239673984,0.0068929013403794979,0.73096688468393844
0.47372343271109757,0.0075032678377284449,0.015666860248536803,0.73586505247452427
0.66583859931016953,0.010797952476360799,0.01537042753819938,0.74114800907356637
0.80986833645986855,0.017456666176199124,0.0033484860790032522,0.74636049538703109
0.9156412934185949,0.008508877789654725,0.011100312241749526,0.75130236489706514
0.98219157065741758,0.0051499435720231898,0.013483285916588901,0.75593859921500051
1.0005155019100052,0.0064288999056219273,0.012451694010028991,0.76131747703120489
0.98143035047337435,0.010982008276022802,0.013477524758933325,0.76564090169696486
0.90357957935661659,0.011598527288861992,0.016817657166969847,0.7712021791210304
0.80180835208399692,0.019707304875096216,0.0083995537560193605,0.7758515501226092
0.65158963001798875,0.00394900422904938,0.013714578407802989,0.78077129504999376
0.45047471107627102,0.00069678725618539162,0.01312327329084541,0.78633495211396665
0.25853133166552311,0.002684013815368098,0.018096684495834937,0.79129833087488854
0.032701745363340293,0.0081645483901178501,0.01876748092054327,0.79637240283076938
-0.14213451989751449,0.0090049045099860978,0.010074876585737358,0.80041009704662336
-0.35197027719941687,0.0015454551824704366,0.015649689110429556,0.80557665361744468
-0.56684240876323355,0.011824425856022532,0.0049865726631213095,0.81117120459381586
-0.72772777814703404,0.011339909847184186,0.012673422267161718,0.81593582673706688
-0.86262647378528068,0.018388088889745621,0.010825552080617354,0.82140026239616326
-0.94510095422014984,0.011275625312349491,0.019741632866006897,0.82598463107846942
-0.987060789621519,0.0095705054745615099,0.0002736962401476184,0.83120361149596989
-0.99053942362313296,0.0082786993273133731,0.016743103239650059,0.836268936596403
-0.94284091561496253,0.0020064076115454332,0.017338419014720614,0.84096695830907442
-0.84372354845925046,0.019532245152590812,0.012789155122029168,0.84609216756551853
-0.71475067802623848,0.014223448598000298,0.01391307568976567,0.85108882704389532
-0.5617980918776132,0.0030796381368506797,0.011276726748553165,0.85553304630643023
-0.37802301063204857,0.0032558567321662401,0.01181299010153149,0.86043991276541576
-0.13880395777158178,0.0081900487793235346,0.014962547679099445,0.86617306905761293
0.087494843635416875,0.0054275143734001038,0.017247372765771932,0.87136083010261411
0.28795933884333152,0.017459112995575073,0.0049401845535532599,0.87618564399837129
0.47171064207591135,0.0078020195152471491,0.012141287736940964,0.88077471738637381
0.64169760538689513,0.00096227252172612857,0.0001719074659387343,0.8856126313528363
0.79251962498572093,0.0084321774165039328,0.018542515897994188,0.89049203144308842
0.90961545018672685,0.019217858593836751,0.0058659858811590171,0.89558558730865012
0.97941014844911878,0.018833153608950406,0.013159011205433512,0.90054775729085368
1.0073520464000647,0.001343969120553099,0.00054922654699153029,0.90564857776827512
0.98272668754740744,0.0041075661091107161,0.0165199630196987,0.91118419780526749
0.91467187714728582,0.013359133988616734,0.0073930264545342683,0.91586842125922718
0.79449512956166557,0.0069903960235988436,0.0036627364175711419,0.92086559826846637
0.64015096067876953,0.017945989990227146,0.018534618431397979,0.92613156907015315
0.4690873701577663,0.019446168189464996,0.0059015827997478841,0.93097917849914702
0.28224736716466609,0.013375150036264893,0.0046028848067328479,0.93547773044796889
0.0376841224090224,0.0079839445638310511,0.0059854874773308088,0.94119155401294419
-0.18161623015998726,0.013705980249173862,0.014768326347736928,0.94628934320841029
-0.3619030707653047,0.010817074622626906,0.003698946595539565,0.95059577626574676
-0.55732026105253707,0.01943682988208368,0.0058970117676367863,0.95585620514207581
-0.73280507623314439,0.0088448055381709478,0.01129722924442313,0.96114898743440658
-0.86605429628224129,0.0094367125977844572,0.015178552492174216,0.96634718534810471
-0.94763825837645954,0.0096956123525243007,0.010918471940675871,0.97144272776690099
-0.98460257352554281,0.0088404651637361241,0.0093110542705986659,0.97561280778395687
-0.98817583254098185,0.013903360522732904,0.0055510762025183366,0.9814641352749669
-0.94166398831306886,0.0094027877635103254,0.0010980807996432286,0.98600757724295984
-0.85296767515200778,0.01623099726706766,0.015302369963653379,0.99085281938751701
-0.69622328144532519,0.009097185713036561,0.00060238197278429824,0.9964551028443428
-0.536382746132824,0.012066109390913102,0.011932898117798749,1.0012070496951682
-0.34811402838479938,0.010472693385734606,0.0020466695476720489,1.0062388434292893
-0.16262485400085658,0.0052819183403891848,0.011139445874564667,1.0106346616983017
0.050530100546233976,0.0083748985502221096,0.0055025456021968932,1.0155445832258494
0.30344542461898244,0.011503953611925289,0.0075677150585420948,1.0214449883526628
0.48509235863401279,0.0090989231977022713,0.0028599526799508567,1.0259173694127877
0.66080891835334887,8.2940695583075814e-05,0.013699326502172669,1.030940304422105
0.81707079674941852,0.011663817668669762,0.0085893083588023146,1.0363550924480875
0.92218913419071269,0.010018190840951435,0.013491883747626514,1.0412284530364646
0.98867475258984672,0.0087409841430273055,0.014175139952557973,1.046324677566407
1.0005584571386663,0.0092798078287037785,0.01562968545665706,1.0507899195551476
0.98015928166261823,0.018834917111807452,0.0041867787088207134,1.0563719803475413
0.90698785611269728,0.013741769617278464,0.0014624040248425408,1.0610373202112677
0.80315710824147157,0.013367380266307379,0.014581258537442313,1.0656941159108719
0.6337233420460614,0.011919487216325346,0.010492478207204628,1.0713029545455242
0.45766138208898144,0.010241852300742744,0.019721597333582804,1.0760428029149671
0.25852464944520109,0.0013532485791315297,0.0032164654146868998,1.0810779308839222
0.037088900537373043,0.015218893418767658,0.0080503697494045106,1.0862172007536544
-0.16760580003504374,0.019334824381080255,0.0088956384783807872,1.0910534346409688
-0.36901910577854641,0.0025714575531499253,0.015580387139386283,1.0956835226257875
-0.55482201330843361,0.0060588956957636289,0.016659460491299464,1.1006959293190228
-0.72084068747734853,0.010036585388378014,0.0036906418445927678,1.1055728420560713
-0.85332387629879669,0.014063296290571532,0.018796555595034199,1.1107145921025747
-0.95439767213624827,0.0010471083271789538,0.008525864531555051,1.116359467622982
-0.98696165064200803,0.012560132934189987,0.0051092244725952241,1.1209944966487606
-0.98407591132418082,0.0079470873692144804,0.0055573273458057564,1.1265274362987936
-0.94029218532344128,0.0069062285005232881,0.014246748877033233,1.1308836218480152
-0.85325250892721993,0.013264170371006006,0.00069787780313802729,1.1357612935070966
-0.71536240814323038,0.0070410631664402645,0.015603222592358728,1.1410145309204478
-0.56245807129956527,0.011771552240782669,0.017878295123044702,1.1456028962050477
-0.34887897348723007,0.018973422363629856,0.016198793630188675,1.1510341356591767
-0.13544099459558503,0.013384319967482572,0.013630402109515695,1.1562332831063504
0.060450694578434362,0.013290793849001715,0.010423437899200609,1.160669740883546
0.28845807010639252,0.019645674514772466,0.013398047790961137,1.1659386654808577
0.50578342975612811,0.019010264105648971,0.015961719988626506,1.1715408463256738
0.65355118375813082,0.0068583911597350396,0.015031635700810973,1.1756864887940588
0.80641951797629108,0.012338573038149316,0.0019022335078203456,1.1807002062459215
0.91245848989359923,0.007106812709259498,0.012020950620056125,1.1857289745410871
0.98079592532934645,0.011338750840804641,0.015254753344387972,1.1905957859077814
1.0033273912087448,0.0022404276804010403,0.012761579237786399,1.1959110464196514
